f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39
-6.75797,-2.14716,2.99612,-3.20256,-1.45849,-3.2398,-8.07408,-11.7976,-13.1201,-17.3999,-19.7121,-18.5179,-20.2888,-20.5897,-21.0484,-23.0293,-23.951,-25.4418,-26.2634,-26.3574,-27.2178,-22.9682,-25.0441,-27.8923,-27.35,-29.5376,-28.7695,-27.9828,-23.1574,-23.3455,-23.862,-28.4149,-29.7845,-32.1925,-32.1651,-32.1884,-32.6645,-29.2744,-28.9642,-31.9419
-2.17072,0.036376,5.66074,-5.235,1.78942,-4.43835,-12.6674,-15.8508,-17.3941,-21.697,-23.7515,-22.9488,-24.1461,-23.928,-25.0656,-26.7468,-26.8049,-29.5042,-24.9828,-24.8363,-25.806,-20.2994,-24.4975,-28.0974,-27.4699,-28.8536,-28.3436,-25.8225,-21.6764,-20.402,-19.9724,-24.6049,-27.47,-30.7468,-30.2566,-30.3798,-30.2591,-27.2351,-25.6128,-29.5492
-2.80872,0.133036,4.09737,-7.20666,-1.52478,-10.9252,-16.9104,-18.9565,-21.0002,-24.1493,-24.6147,-26.0904,-27.1125,-26.8611,-27.2096,-31.11,-29.2605,-31.5358,-25.2892,-26.0619,-26.8393,-23.3786,-27.8197,-29.9878,-30.3685,-29.9032,-29.7977,-26.8714,-24.1992,-22.6773,-22.1435,-24.1127,-28.4153,-32.0069,-31.4038,-30.3186,-30.5761,-29.6268,-27.2466,-32.0725
-8.24331,-4.28109,-3.15736,-9.43834,-10.7289,-18.027,-20.2855,-22.3112,-22.8959,-28.1412,-29.9354,-31.3911,-29.2705,-29.8435,-31.2312,-33.8803,-33.1758,-33.8824,-31.6065,-31.6123,-32.5434,-30.0726,-33.7715,-36.3811,-38.1197,-36.3146,-34.7889,-32.5803,-30.6489,-29.3995,-28.7244,-31.065,-35.5473,-37.0979,-36.6807,-35.7414,-36.4489,-36.5905,-34.0752,-38.0184
-0.664896,-4.25004,0.441145,-5.60329,-15.3091,-14.187,-18.9172,-18.2683,-19.2623,-24.6409,-25.4948,-27.4964,-23.86,-24.0804,-26.249,-26.5203,-30.109,-30.9781,-26.2395,-26.8561,-27.3145,-23.0648,-27.7453,-32.2824,-33.4194,-30.4228,-30.9302,-28.3301,-26.471,-22.8199,-21.3746,-27.0373,-30.9593,-31.9772,-33.5626,-32.3658,-31.6065,-31.8023,-30.0784,-33.1154
7.45556,3.83042,4.7468,-5.38663,-11.4165,-13.9613,-17.4469,-19.1275,-20.0399,-22.9085,-24.6534,-27.0797,-26.1722,-24.9033,-27.0668,-27.8415,-27.5561,-29.7656,-24.4929,-25.8722,-24.4115,-20.7385,-25.9367,-30.4716,-30.679,-27.7916,-29.0461,-25.8557,-24.8003,-21.841,-20.4202,-24.2114,-27.759,-29.6718,-30.8594,-29.9807,-29.3495,-27.6689,-26.0746,-28.6734
7.47053,3.47539,1.41971,-8.86728,-9.7804,-15.5375,-16.3052,-21.4021,-23.1789,-23.5277,-29.0147,-27.5331,-26.0941,-25.7442,-26.7744,-29.5865,-26.8845,-30.8196,-29.4804,-28.2184,-25.1296,-21.6352,-26.7807,-32.5971,-32.4024,-29.5235,-31.4558,-26.8599,-26.4759,-25.0855,-23.3457,-26.093,-28.1602,-30.9984,-31.5238,-31.0188,-30.4251,-28.2614,-26.7791,-28.917
-0.887423,-3.26906,-7.42351,-16.9323,-16.7957,-18.3406,-20.4484,-25.4564,-24.9616,-25.9585,-30.5566,-29.3765,-28.6697,-29.2446,-30.6467,-32.1333,-31.9536,-34.7373,-35.9987,-33.0149,-29.7538,-27.3411,-33.577,-38.7255,-39.6612,-37.4993,-38.0614,-31.2673,-31.2655,-32.2132,-31.3466,-33.2681,-34.0312,-37.2853,-38.4699,-37.3275,-35.8404,-35.7757,-33.7449,-35.1837
5.41651,2.21136,-4.22729,-16.9672,-14.2414,-17.0346,-20.8532,-20.8626,-19.6576,-21.4891,-26.3283,-24.403,-27.4355,-31.6169,-31.0288,-28.0917,-32.1292,-31.5971,-28.5527,-29.2141,-24.8476,-26.0485,-32.5677,-34.7878,-35.6553,-32.3822,-32.9171,-25.8764,-24.661,-25.1979,-24.2786,-28.103,-31.6423,-32.6175,-35.3913,-33.9179,-32.1899,-31.5865,-27.8945,-31.1588
5.70909,1.22538,-3.28271,-11.9977,-11.2015,-14.8409,-19.7994,-17.9697,-19.1608,-20.8808,-22.2553,-22.5827,-25.7744,-28.799,-29.8434,-27.9336,-28.4677,-27.7848,-24.4633,-26.7587,-23.3289,-22.3144,-28.7584,-32.4674,-30.9807,-28.5247,-29.7472,-25.1806,-22.8022,-21.6596,-21.0064,-24.8589,-27.3816,-28.9655,-31.5349,-30.7221,-29.2031,-28.0698,-25.6985,-29.1174
0.157071,-1.90382,-6.08503,-12.7668,-13.5586,-17.494,-21.5891,-19.6527,-22.7283,-23.6698,-22.0794,-25.099,-27.5233,-28.217,-31.0537,-28.8895,-27.9909,-30.0618,-28.1422,-27.4373,-25.9626,-23.4036,-27.817,-32.5554,-31.8399,-29.7258,-30.6469,-29.0244,-25.0009,-21.2917,-21.6528,-24.4308,-27.5083,-30.6186,-32.0606,-32.5033,-30.5103,-29.4001,-27.307,-30.9598
-9.67476,-9.48392,-12.9285,-20.8751,-19.8115,-23.6577,-24.0171,-24.9714,-30.8619,-28.0658,-27.7599,-34.5766,-36.2296,-35.0214,-34.5275,-33.4263,-33.0725,-36.0239,-35.6191,-35.0902,-33.7996,-31.5652,-34.904,-37.9947,-36.9718,-36.0169,-35.8337,-35.4035,-31.3197,-27.1513,-26.853,-30.18,-33.7532,-37.3317,-38.5112,-37.6856,-36.4848,-35.9026,-33.2293,-37.8214
-1.71856,-4.73218,-5.60409,-13.2241,-11.4616,-13.1291,-15.9568,-23.1166,-26.8117,-21.2727,-24.7762,-30.4084,-31.3747,-32.1786,-31.5543,-31.4438,-33.1351,-34.0763,-27.2515,-31.2465,-27.2252,-27.4362,-33.591,-32.4444,-29.675,-31.6498,-31.0557,-29.8063,-25.4879,-23.6521,-22.8327,-27.8366,-31.6603,-35.4467,-32.8314,-30.3391,-31.5137,-31.2071,-29.4051,-31.9354
-0.0233822,-6.54558,-3.36403,-9.99206,-12.8235,-10.3496,-16.1733,-21.1023,-20.6243,-19.7644,-25.6626,-28.0726,-27.7667,-31.2923,-26.3751,-26.8509,-28.4163,-29.1839,-24.2015,-27.6299,-20.965,-20.6892,-27.3026,-30.0132,-28.0925,-27.4997,-28.946,-26.9527,-23.4054,-21.4645,-20.4056,-24.8041,-29.0598,-31.2502,-30.3833,-28.6931,-29.3385,-28.0801,-25.4675,-28.8009
-4.59964,-8.38812,-9.09563,-12.1315,-20.4279,-13.2747,-19.4185,-21.114,-19.6767,-19.7878,-28.0307,-28.1894,-27.7265,-35.4877,-26.9053,-27.8633,-28.9704,-29.3397,-27.0599,-29.9563,-22.548,-21.3665,-28.164,-32.2947,-30.6483,-29.0539,-29.6572,-28.5282,-25.2189,-23.2175,-23.241,-25.6453,-30.2724,-32.0875,-31.7377,-31.7029,-30.8457,-28.8781,-26.1324,-30.6351
-11.2984,-11.3521,-15.8235,-19.0395,-22.2521,-21.4733,-24.432,-26.1179,-25.7769,-26.533,-32.3187,-34.2604,-33.7279,-37.6224,-35.9952,-36.6618,-35.435,-35.0871,-35.8556,-37.1374,-30.8772,-29.7916,-35.6363,-37.7121,-37.9416,-37.0758,-34.9343,-35.559,-31.6722,-29.0777,-29.9484,-31.9267,-35.7828,-38.3729,-39.1155,-37.9755,-37.1481,-35.129,-32.3474,-37.4195
3.37729,-1.7213,-12.6524,-15.5486,-14.7495,-14.7635,-18.8678,-24.7979,-22.0044,-22.0023,-25.5537,-30.1407,-28.2131,-28.7272,-33.0765,-34.22,-29.7216,-31.0907,-30.6931,-30.66,-30.9894,-26.6883,-29.9234,-33.0713,-33.6944,-36.0262,-31.4694,-26.9687,-25.2508,-24.639,-23.5099,-27.0166,-30.5881,-32.62,-34.3173,-33.7833,-33.1591,-30.3381,-27.1605,-30.4366
9.56334,2.22921,-11.6692,-11.2385,-13.6265,-10.8005,-15.7547,-19.4379,-20.322,-23.2763,-23.5229,-25.2905,-26.0966,-27.3743,-28.9274,-29.72,-28.6118,-29.6829,-26.3125,-26.8799,-26.1632,-21.2037,-26.1922,-29.8549,-30.8636,-31.8784,-29.1082,-24.6424,-22.921,-22.8251,-21.3802,-24.8945,-28.4552,-30.3857,-31.1617,-31.5222,-28.7157,-27.3456,-24.5721,-27.9473
8.34251,2.45846,-7.09911,-9.12029,-10.2891,-10.4551,-16.9832,-16.6614,-18.5815,-21.3352,-18.6892,-20.8498,-24.6025,-24.0844,-25.3593,-26.1199,-27.4699,-28.4499,-27.4863,-27.0913,-25.3594,-21.9069,-26.9342,-30.1981,-31.0627,-30.7694,-29.5169,-26.187,-23.817,-23.8258,-23.7774,-25.6761,-27.993,-31.0958,-31.9889,-32.8082,-28.9195,-28.5365,-25.9799,-29.6584
-0.808817,-2.8337,-7.64901,-11.1592,-12.5577,-14.4574,-18.7085,-19.7759,-20.4705,-22.8092,-20.7795,-23.007,-25.5402,-25.8955,-27.2291,-28.0584,-29.7394,-31.3315,-32.8148,-31.9856,-31.1413,-29.0442,-31.6439,-34.6946,-36.4743,-34.9406,-34.2479,-30.2263,-28.4226,-29.5903,-30.0902,-31.6525,-32.636,-35.0192,-36.8562,-37.4738,-34.7567,-33.9786,-32.1001,-35.3925
1.58918,1.72715,-4.8638,-12.4057,-13.8458,-15.4299,-14.609,-20.475,-18.1961,-19.1545,-21.0616,-24.1599,-22.8711,-23.9863,-27.4449,-27.193,-29.2565,-28.3317,-28.7503,-28.228,-27.2482,-25.1212,-27.8062,-31.1351,-32.0684,-31.0351,-30.6917,-24.3088,-22.4382,-24.4903,-22.3559,-27.035,-28.9511,-31.8616,-33.5136,-32.1704,-31.6603,-29.6539,-27.3573,-29.2602
-1.00985,-0.239696,-7.81138,-13.0612,-14.7928,-19.2268,-16.8031,-21.5629,-19.5633,-18.0448,-20.7869,-25.1913,-23.3883,-24.7631,-26.2903,-28.1707,-29.6636,-27.1618,-27.0277,-27.469,-24.2691,-22.6577,-26.3272,-30.4371,-30.3251,-28.3647,-30.1943,-23.6094,-20.2533,-20.9735,-18.662,-24.0837,-27.6024,-30.7199,-31.373,-30.5963,-28.965,-27.3939,-24.3356,-26.443
-5.3886,-8.43049,-11.381,-14.657,-21.9942,-22.7824,-22.8929,-24.1434,-25.6056,-22.0477,-23.6765,-27.0635,-24.975,-28.0886,-25.4767,-30.2065,-31.2732,-27.9009,-27.5254,-30.2391,-26.6924,-24.8615,-27.8139,-31.9794,-32.4479,-28.4907,-31.6511,-25.4401,-20.4403,-20.8278,-21.2497,-26.3168,-30.0354,-32.3689,-32.3296,-33.193,-30.3597,-29.4475,-26.434,-27.9804
-9.42354,-14.6049,-19.51,-18.7277,-23.9711,-28.6663,-31.7916,-31.6721,-29.3798,-30.8105,-31.7891,-33.5298,-32.8803,-37.6139,-32.1098,-37.8133,-39.3535,-34.1686,-34.2772,-36.8147,-33.8487,-32.6868,-34.3431,-37.8966,-37.69,-34.7381,-37.4726,-30.3787,-26.4949,-27.4014,-28.0233,-32.1861,-37.2777,-37.9056,-38.1897,-38.9921,-36.8426,-35.7373,-32.494,-34.7991
3.27428,-2.07383,-12.5116,-8.13153,-11.9065,-20.28,-20.3879,-23.3052,-22.1123,-25.4806,-28.3138,-28.288,-28.0294,-32.1589,-29.5481,-29.7188,-30.8638,-28.7475,-28.3454,-31.4474,-28.5278,-25.126,-30.083,-32.804,-30.0509,-30.221,-31.7621,-27.6594,-24.1984,-23.2461,-20.0632,-25.0704,-30.9739,-32.061,-33.3727,-33.43,-31.5217,-30.594,-27.789,-30.693
5.54678,0.0304627,-10.1622,-8.23807,-9.75058,-16.1929,-17.0922,-21.0332,-20.1374,-22.738,-23.5531,-26.2345,-25.5136,-26.7545,-26.66,-27.2591,-27.9474,-25.9284,-27.2535,-29.3391,-27.6708,-21.3381,-25.3314,-30.0188,-29.0511,-29.7105,-27.6399,-25.2407,-20.9064,-20.0457,-18.8618,-23.287,-27.8062,-30.3686,-30.0506,-29.5732,-28.1616,-28.46,-26.3937,-28.7073
-0.92295,-5.09968,-14.4569,-15.8165,-13.3093,-17.4496,-18.0529,-24.751,-21.553,-21.681,-24.6195,-25.2998,-25.0435,-28.3356,-30.2588,-29.2962,-31.7717,-29.3635,-29.4704,-30.7389,-28.2051,-23.9851,-26.2792,-31.3659,-32.2865,-31.1418,-29.3725,-27.6887,-22.6034,-22.3253,-21.895,-25.5813,-28.6653,-32.2502,-31.3981,-30.676,-29.5465,-28.9053,-28.2643,-30.4264
-9.68754,-11.8561,-18.4723,-21.6479,-22.4272,-23.4529,-25.1699,-30.2163,-28.9576,-26.2279,-29.0901,-30.9416,-31.0782,-33.4935,-34.7057,-34.4385,-36.0442,-35.9118,-35.9934,-36.6119,-33.0602,-33.7272,-34.7992,-36.6282,-38.4539,-35.9639,-36.3061,-34.7002,-30.8836,-30.8367,-28.0932,-31.613,-34.8265,-38.6614,-38.0257,-36.6741,-36.7503,-34.9824,-34.7222,-36.8159
0.418177,-3.592,-11.5734,-14.4018,-19.2639,-23.9352,-21.0086,-23.9762,-26.7446,-23.8497,-24.4579,-31.8763,-30.113,-28.2879,-29.4959,-31.6207,-29.9905,-28.8173,-30.2905,-32.3118,-30.4968,-30.4311,-31.9866,-32.7912,-34.7075,-30.1238,-31.26,-26.719,-23.7676,-23.9634,-22.9801,-26.9381,-30.8477,-32.592,-33.4413,-31.6043,-31.8563,-31.2852,-28.7785,-30.7525
1.45487,-2.503,-8.25293,-13.6846,-15.2077,-19.2165,-21.8501,-25.6976,-24.9136,-20.6496,-21.5028,-28.4267,-29.0769,-28.1066,-29.9856,-30.2142,-29.6416,-28.7898,-26.7863,-29.187,-27.677,-25.4103,-27.7923,-29.8358,-31.8369,-28.8854,-28.988,-25.15,-21.6674,-21.3485,-19.9523,-23.9033,-27.9852,-29.5299,-30.126,-29.3178,-29.5889,-29.2739,-25.8545,-27.3986
0.732645,-3.80618,-12.908,-18.4191,-18.4554,-21.2601,-26.5577,-26.1113,-26.9169,-24.6365,-24.5316,-28.4492,-28.3685,-27.0583,-30.8634,-31.2455,-30.6495,-30.8928,-27.4155,-30.4105,-27.6775,-25.9025,-28.1719,-32.3393,-33.8802,-32.5591,-30.9226,-26.6693,-22.3729,-22.1596,-20.4354,-24.8106,-29.3818,-30.3613,-31.7843,-30.1698,-31.2739,-30.2672,-26.7432,-29.2628
-6.56488,-12.3762,-25.7518,-25.2712,-23.8336,-27.7222,-28.6282,-27.4955,-31.6979,-33.3203,-35.8425,-34.1343,-33.7893,-32.9974,-35.9105,-35.5571,-36.7843,-37.9026,-33.2445,-36.3548,-32.7685,-31.8656,-35.5971,-40.2829,-40.9263,-38.8856,-37.5086,-31.2602,-28.4555,-28.3889,-25.7773,-31.4808,-35.6215,-36.8508,-38.8284,-37.0964,-38.681,-36.5262,-33.4506,-35.6045
3.11154,-1.87196,-11.6745,-12.3844,-15.6184,-21.457,-21.5562,-18.0687,-24.1362,-25.3225,-30.1027,-28.9995,-31.2057,-28.4421,-29.7457,-28.6136,-31.5158,-33.3653,-29.1798,-30.8614,-28.7416,-24.9863,-27.1778,-33.3825,-34.8454,-31.0592,-29.0084,-27.0697,-25.6533,-25.5133,-22.7916,-27.9291,-30.9753,-32.5105,-33.0263,-33.4148,-32.8323,-30.7918,-27.7864,-29.9137
4.97044,0.972881,-4.26344,-7.91352,-11.9427,-16.1248,-19.2338,-16.7255,-19.8072,-24.4662,-24.2053,-24.9829,-27.269,-24.2389,-25.4891,-26.1143,-28.1132,-29.5784,-25.1028,-27.5745,-26.7196,-24.4002,-26.3036,-28.6722,-30.7863,-28.5391,-26.5177,-23.8189,-22.9935,-22.1027,-18.4122,-24.6999,-29.3118,-30.413,-30.8014,-29.8542,-29.3078,-27.5249,-25.1478,-27.7742
-1.32855,0.0575248,-6.2691,-11.3741,-12.1202,-15.8898,-18.7792,-20.5145,-21.8371,-28.7197,-23.7941,-23.4113,-27.7476,-24.0964,-24.4361,-27.923,-27.3875,-27.0182,-26.0379,-28.1906,-27.9123,-26.8889,-27.7906,-28.8828,-31.6454,-29.5655,-30.1499,-27.3479,-24.8735,-23.3365,-18.9264,-25.7621,-30.0482,-32.412,-32.5999,-31.2267,-30.4912,-28.8141,-26.2328,-30.2283
-5.79724,-6.06343,-11.0846,-18.5136,-16.6037,-18.7212,-20.5943,-23.1322,-24.5631,-29.336,-28.3332,-26.8218,-30.2164,-27.4443,-27.8995,-33.4865,-31.8407,-30.959,-30.6213,-32.7007,-32.7138,-32.5345,-32.9489,-34.4315,-37.5947,-35.7276,-36.5187,-35.1377,-31.0276,-29.6187,-26.5198,-31.5974,-35.4973,-39.3949,-38.7061,-37.9758,-36.7773,-35.6684,-32.1546,-37.4918
0.867997,-4.17544,-13.2045,-17.2621,-14.8117,-15.1771,-17.5319,-21.2792,-21.4564,-24.8361,-22.5019,-23.9973,-26.5712,-27.1677,-28.9349,-29.6291,-30.8101,-31.0788,-26.4185,-27.8597,-27.3326,-26.1258,-25.8978,-31.1257,-32.8928,-31.5609,-32.0079,-28.6987,-26.0076,-24.7207,-22.3148,-25.0962,-29.0762,-34.3879,-33.5924,-33.9126,-32.6415,-31.0514,-28.1142,-32.0814
1.06224,-5.59261,-13.9288,-13.9442,-14.6254,-15.3236,-15.7658,-19.6255,-23.5478,-25.2366,-21.889,-23.8593,-26.4496,-27.1355,-26.8316,-26.8823,-26.5946,-29.7666,-25.5269,-27.9181,-26.8055,-21.891,-21.7281,-29.215,-30.5306,-29.0499,-30.338,-25.1945,-23.0416,-23.5624,-20.2137,-22.9802,-27.5801,-31.7696,-30.3167,-29.5916,-29.3369,-27.4639,-25.0205,-28.9311
-0.0664826,-9.25351,-12.6438,-10.8418,-11.422,-14.8117,-14.842,-21.9829,-25.5096,-24.5039,-24.8575,-27.7194,-28.1315,-27.8265,-29.461,-29.6863,-28.1672,-30.0851,-28.6525,-31.975,-29.5267,-22.9867,-23.6761,-30.4664,-31.4828,-31.9808,-31.7492,-27.1361,-24.2364,-24.3624,-22.6859,-26.6997,-30.1371,-32.6932,-32.7895,-30.0634,-29.8001,-29.1181,-25.3781,-29.1512
-7.33762,-12.4792,-16.8775,-15.2707,-14.8308,-17.6768,-19.3235,-27.4198,-31.5431,-30.7646,-30.9363,-36.1119,-34.107,-34.5991,-36.6962,-36.7576,-34.6203,-33.4472,-34.1429,-37.1882,-34.2289,-31.4952,-31.2368,-36.5308,-36.7854,-38.3861,-38.0726,-34.8016,-31.563,-29.8504,-29.514,-33.7724,-36.4555,-38.1281,-39.4268,-36.6131,-35.2204,-36.1429,-31.4372,-35.2554
-9.14047,-10.5985,-18.6917,-19.7854,-11.0259,-13.755,-20.0901,-23.8742,-27.8236,-22.5826,-23.4377,-26.1429,-27.8307,-28.2122,-28.8345,-32.9602,-31.8173,-28.2833,-30.0582,-31.9168,-28.2635,-27.8274,-25.5632,-33.2291,-31.3133,-32.9186,-33.0651,-31.0011,-27.2936,-24.6296,-25.2777,-29.2556,-33.8349,-33.5322,-32.6922,-33.7468,-31.2072,-29.9997,-27.9464,-30.7763
-2.442,-8.79329,-13.2355,-17.603,-9.93057,-12.8415,-17.5585,-21.5681,-21.7204,-20.9315,-21.0758,-23.8532,-25.8071,-23.9331,-25.3139,-29.3378,-27.6956,-26.3462,-28.242,-29.2337,-28.5302,-26.1252,-24.486,-30.7386,-29.9072,-30.271,-30.758,-28.2173,-24.5062,-23.1158,-22.0182,-28.246,-30.8202,-31.105,-30.7382,-31.0214,-29.0279,-27.144,-24.4543,-27.6974
-3.18981,-13.6,-15.1592,-14.117,-11.5764,-19.0199,-21.3495,-22.7001,-22.9634,-26.2709,-22.1209,-27.7827,-27.5626,-26.8979,-26.609,-29.0915,-26.7023,-28.9285,-30.1104,-29.8876,-30.9461,-28.5022,-27.661,-32.0207,-32.4799,-30.0264,-32.1138,-30.0222,-27.216,-23.9873,-23.0949,-31.5178,-32.1402,-31.9088,-32.4185,-31.4662,-29.9902,-28.815,-26.5979,-30.183
-14.1084,-23.4942,-20.6065,-18.5723,-19.0229,-25.6099,-28.0311,-30.8021,-32.7702,-31.8296,-28.6277,-33.8737,-35.1465,-33.6341,-32.1554,-36.4441,-33.8657,-37.2764,-37.9048,-36.5826,-36.1955,-34.2972,-35.2428,-37.1101,-37.368,-35.387,-38.0263,-35.8818,-33.1122,-28.7957,-29.3076,-36.6513,-38.9848,-37.9921,-37.4688,-36.624,-35.9308,-35.0113,-33.2748,-36.1537
-2.29637,-8.71257,-10.8952,-17.3672,-17.35,-16.5842,-19.8118,-23.6852,-26.1293,-24.5955,-26.6994,-28.5733,-30.7298,-31.5837,-28.9717,-29.0187,-29.7832,-29.8217,-30.3586,-30.4373,-29.5946,-30.1056,-29.1414,-33.1902,-31.4161,-32.8628,-33.6434,-30.3451,-28.5397,-25.8386,-23.9702,-29.5448,-32.5658,-33.27,-32.6499,-32.6812,-32.904,-30.0517,-28.1811,-30.4785
3.56514,-2.46179,-9.0911,-14.1357,-11.4895,-12.2636,-15.7255,-19.9828,-24.1497,-21.5125,-24.2748,-25.4907,-27.5845,-27.9807,-27.8105,-27.1294,-28.031,-25.7075,-27.4076,-27.4267,-28.652,-27.8548,-27.8269,-29.7711,-28.0733,-29.9237,-31.1088,-28.2484,-26.4593,-23.9862,-23.6439,-28.1683,-29.9898,-30.6636,-30.524,-30.4205,-28.8865,-26.758,-24.3639,-27.6618
0.0301465,-5.03346,-10.5833,-11.0923,-14.6283,-13.1666,-16.2184,-21.5981,-26.3693,-21.3115,-24.5489,-25.7023,-26.3472,-29.4455,-29.6624,-28.7477,-30.4694,-26.1904,-28.5928,-30.7459,-31.7557,-30.3853,-30.5227,-30.1047,-30.0654,-30.8848,-32.055,-30.5863,-29.4495,-25.3493,-25.7063,-30.0683,-30.4831,-31.6341,-32.1515,-31.6883,-30.0734,-28.7508,-26.3078,-29.2717
-9.87981,-13.5058,-13.8881,-15.4029,-21.7397,-20.526,-24.3019,-27.1961,-31.9229,-28.1622,-28.9158,-31.7487,-32.4207,-38.2832,-34.9087,-34.0687,-36.3105,-33.467,-35.8506,-40.2393,-39.9487,-38.4262,-38.2743,-37.5461,-38.4264,-36.8842,-38.6148,-37.9287,-38.0921,-30.8241,-30.2696,-35.8913,-36.9312,-37.4354,-38.2087,-38.7888,-37.3636,-35.3364,-32.8335,-36.0003
-1.41203,-7.34542,-12.7018,-14.3261,-16.7033,-20.8352,-24.796,-23.9053,-25.9099,-27.681,-25.8697,-29.8176,-29.0881,-30.4878,-26.9797,-27.189,-33.1834,-33.6012,-31.7436,-32.0603,-34.8031,-34.4128,-35.2141,-35.8194,-34.2473,-31.8188,-33.1208,-30.9878,-31.0024,-25.5813,-26.1116,-30.6782,-34.908,-34.7521,-35.1866,-34.9693,-32.3489,-30.8563,-28.0072,-32.2459
3.59157,-2.44298,-10.0081,-11.9193,-13.9891,-17.849,-21.623,-21.4518,-21.0941,-19.7928,-24.8189,-27.3053,-22.7918,-24.4798,-25.1282,-26.6515,-31.5146,-30.5729,-28.1848,-28.5734,-29.9019,-29.6542,-31.0062,-30.7266,-30.5245,-30.6468,-29.0688,-29.6677,-28.0875,-23.1139,-22.9304,-28.5911,-30.8437,-32.3793,-31.0318,-31.4049,-29.3659,-27.5679,-25.5416,-28.8724
3.7576,-1.27421,-11.9181,-10.8939,-20.3697,-21.7721,-19.1848,-22.8482,-22.8119,-19.5444,-25.183,-26.4301,-25.0188,-26.5182,-26.7177,-30.4065,-30.7316,-32.0368,-28.2997,-31.8808,-30.4083,-30.3266,-33.4495,-31.3561,-31.0581,-32.3902,-30.8453,-32.2069,-30.7612,-26.5251,-25.1886,-30.4954,-32.2698,-33.1764,-31.6413,-32.6267,-29.6528,-28.1168,-26.269,-29.2002
-2.41999,-6.50552,-15.5434,-16.6063,-23.5033,-27.3467,-24.1548,-27.2359,-31.403,-25.9767,-28.3365,-31.1507,-34.2318,-33.7592,-32.8077,-33.269,-33.8772,-38.1566,-35.9341,-39.1571,-38.6632,-35.0386,-38.0106,-37.0138,-36.9814,-37.4654,-37.6401,-37.617,-37.3022,-33.4817,-31.7243,-36.6575,-38.4347,-38.4934,-38.0859,-38.7755,-35.8358,-34.4072,-32.4995,-35.4612
5.90763,1.07393,-17.568,-18.4353,-17.2983,-19.6596,-18.2417,-18.4117,-25.5295,-25.1691,-26.5245,-30.5786,-27.6827,-33.0036,-29.3055,-26.8073,-30.972,-35.3677,-32.792,-34.1439,-33.7582,-30.3354,-30.4586,-31.136,-33.8908,-33.0979,-29.9635,-31.4063,-29.7549,-26.9318,-26.9527,-32.4686,-33.1743,-33.7638,-34.0236,-31.9775,-30.4504,-30.049,-28.7279,-31.4276
10.0221,6.90536,-13.5872,-15.9816,-11.3661,-14.8714,-16.7451,-19.247,-21.1449,-24.3169,-24.8964,-27.1013,-25.7104,-28.8598,-26.9769,-26.3716,-29.4944,-32.4659,-28.7342,-31.6038,-30.5222,-29.8591,-29.2619,-28.8474,-30.2338,-29.7588,-27.8483,-28.0771,-26.9779,-22.7999,-23.9547,-28.8086,-29.7287,-30.4653,-30.6443,-29.1409,-28.1389,-26.8839,-24.9396,-28.8456
7.88274,7.16041,-5.3938,-15.3744,-10.3595,-8.45639,-13.2602,-16.5183,-17.7756,-21.1315,-22.1267,-23.1581,-22.4561,-25.96,-23.8759,-26.1244,-29.8252,-30.5249,-28.5033,-30.2612,-28.9159,-30.1175,-28.7775,-30.2335,-30.9175,-29.7499,-30.4482,-29.7858,-27.8159,-23.8966,-24.5515,-29.2342,-30.1564,-31.1204,-31.4893,-30.0239,-29.8842,-28.1518,-26.5461,-30.9318
0.068291,0.292786,-6.00927,-13.3688,-13.6253,-11.953,-15.1089,-17.5771,-19.5063,-22.5656,-24.1634,-24.48,-24.1133,-27.6639,-26.5644,-29.0197,-31.7646,-30.7375,-30.9783,-32.2772,-30.468,-33.2044,-32.6648,-33.8812,-35.2915,-33.7178,-35.5974,-36.9162,-33.1365,-29.3283,-30.2122,-35.8834,-36.1118,-37.9377,-38.3887,-36.6866,-36.2229,-34.7535,-33.3427,-36.0593
4.83494,3.36821,-6.39369,-8.27387,-14.4931,-21.8695,-14.61,-17.7569,-18.1292,-21.358,-24.1783,-22.5976,-23.9865,-24.8237,-25.5253,-28.7198,-27.9071,-26.1341,-27.634,-30.0762,-27.0639,-31.6018,-29.3172,-31.2605,-32.8153,-30.8031,-33.2971,-31.5063,-28.9106,-24.8706,-24.8298,-32.5178,-32.5778,-33.2235,-33.5034,-32.2532,-32.3377,-31.0016,-28.9579,-30.5083
6.33311,3.11476,-10.0369,-11.9072,-15.7865,-17.0445,-15.9922,-20.1401,-21.1057,-21.3258,-24.6407,-25.566,-27.7562,-27.1302,-26.6073,-29.5592,-30.1441,-27.5757,-28.331,-29.394,-27.2177,-30.9582,-30.1761,-30.1759,-30.5875,-28.3004,-28.5484,-29.3755,-27.6636,-23.6085,-22.4116,-30.5338,-30.3129,-30.5883,-30.0933,-29.4456,-28.4631,-27.6253,-25.3673,-27.5518
