f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39
5.84419,1.85938,-10.7328,-17.2721,-20.7306,-20.4686,-23.0794,-27.927,-25.3679,-27.4822,-31.2973,-31.7819,-33.3842,-35.2298,-32.6621,-33.3735,-34.7326,-36.9243,-38.2169,-36.8368,-35.6457,-35.0582,-38.2056,-37.0919,-36.2062,-36.1764,-35.2227,-36.406,-35.7433,-31.2857,-31.059,-35.945,-37.8122,-37.6488,-38.8211,-38.2809,-38.2044,-35.1444,-31.9,-36.3303
7.61054,-0.541706,-6.46017,-11.0806,-14.7893,-12.362,-18.9677,-25.2781,-25.8085,-25.2393,-26.1153,-31.4083,-32.1802,-29.8759,-29.0217,-28.8397,-30.1425,-30.7734,-33.7865,-31.8815,-34.9729,-33.0882,-34.5993,-34.1309,-32.0646,-34.0279,-30.4898,-31.1734,-29.6167,-26.3296,-25.2485,-31.1406,-33.2368,-32.9362,-34.4095,-32.2805,-31.5152,-30.5722,-26.5969,-31.5946
9.55315,2.49216,-5.65904,-8.49087,-15.0341,-12.5579,-16.4445,-20.6949,-21.8996,-21.7202,-22.4292,-26.939,-27.5993,-27.3757,-29.8482,-26.4657,-26.8283,-27.9931,-28.9308,-29.1649,-30.1963,-30.1353,-32.1329,-31.744,-28.0894,-29.2027,-27.8049,-28.8846,-27.2285,-22.2525,-22.2563,-28.3275,-31.2725,-29.7396,-30.4062,-30.1864,-28.1659,-28.2015,-24.1543,-28.3088
6.41998,3.24877,-4.77514,-6.84359,-12.494,-15.6124,-21.1792,-19.543,-22.7021,-23.0245,-22.1593,-25.2705,-25.2305,-26.4251,-31.1067,-30.0007,-27.9757,-29.2595,-27.5302,-29.1131,-30.6041,-30.4198,-32.0039,-31.867,-30.7591,-29.7804,-27.9508,-29.5615,-30.7479,-25.1915,-24.8228,-29.2765,-32.1825,-30.3744,-30.1924,-30.5673,-30.3036,-29.8802,-26.116,-28.8523
1.02383,-2.71228,-8.54986,-10.4654,-14.1695,-18.1136,-23.2182,-22.8585,-26.6012,-27.6583,-26.1467,-28.9225,-28.1355,-31.6713,-31.5576,-33.6668,-33.1706,-33.5462,-32.812,-33.6655,-34.6827,-35.0267,-36.7637,-35.7988,-39.179,-36.6991,-33.5119,-35.3203,-36.4415,-32.7075,-30.7658,-34.6239,-36.4039,-36.1475,-36.9834,-36.7991,-37.4866,-36.2839,-32.8219,-35.3124
9.25489,1.75271,-9.12185,-7.37827,-12.9229,-14.7069,-16.072,-17.2958,-21.3394,-20.4382,-24.431,-26.8146,-24.2105,-28.0663,-25.9783,-29.2046,-28.9372,-28.8103,-31.7603,-33.6459,-28.7261,-31.9473,-32.2349,-30.9508,-32.0284,-31.7821,-33.1528,-31.836,-29.0986,-26.7953,-27.0371,-31.2127,-30.6269,-32.5273,-33.6554,-34.2266,-32.1157,-30.9551,-26.701,-30.6311
13.7722,6.71187,-3.14318,-7.71124,-11.9462,-15.4393,-14.8241,-17.5241,-20.8112,-18.8663,-23.0022,-25.5602,-26.2416,-26.7256,-25.8481,-27.8978,-27.1006,-27.345,-26.8505,-29.3701,-28.4244,-30.6202,-30.2045,-29.0476,-28.4759,-28.263,-29.2139,-28.4058,-26.4868,-23.5489,-24.3653,-29.422,-29.8943,-31.05,-29.7521,-29.7618,-29.5087,-28.2582,-24.6625,-28.4988
14.3082,7.83572,-4.7354,-7.58489,-15.1941,-18.6123,-14.646,-15.7909,-17.0723,-22.7005,-26.3524,-23.8189,-28.5695,-30.3609,-27.4157,-28.0063,-29.0257,-29.1052,-27.7333,-29.0535,-30.4654,-32.4611,-30.1388,-29.4468,-29.4667,-30.1307,-28.5475,-29.1382,-26.7145,-24.2702,-26.1979,-31.5722,-33.1244,-33.2346,-30.4946,-30.5822,-29.7776,-28.827,-25.8092,-30.2913
7.41554,1.8635,-7.00946,-11.0992,-17.6776,-20.091,-17.4474,-18.3847,-20.474,-25.7069,-30.5123,-27.6812,-30.5742,-32.0712,-30.749,-31.1968,-33.294,-35.4464,-36.5162,-34.4495,-35.121,-37.4249,-35.0465,-34.6126,-35.1742,-37.1406,-35.3218,-35.4835,-32.8611,-31.0377,-32.7425,-37.8452,-38.478,-39.6507,-37.5201,-38.0336,-35.0209,-34.4315,-32.3069,-36.2779
14.2832,7.40436,-1.06277,-13.2316,-15.433,-14.5434,-14.713,-16.4457,-21.2127,-22.3687,-27.2238,-27.9007,-28.7608,-27.179,-28.3848,-27.5583,-28.0012,-31.8177,-32.5933,-28.9359,-31.9461,-33.3266,-35.2555,-37.0074,-31.3819,-31.8284,-31.8944,-32.4182,-31.0278,-26.0019,-25.4436,-31.4427,-32.8367,-33.743,-33.6782,-31.4302,-30.8429,-30.4522,-27.9018,-30.4302
18.1818,9.8506,1.22517,-8.97566,-14.9248,-14.0703,-16.6021,-16.4853,-18.273,-19.982,-23.9292,-25.8467,-27.0265,-26.8809,-28.795,-27.0847,-26.1945,-29.3033,-29.9154,-27.499,-28.9364,-29.2402,-30.5033,-33.7639,-29.0634,-29.0179,-29.5658,-29.2425,-28.275,-23.4365,-23.263,-28.9929,-30.1041,-30.3789,-31.9062,-28.9392,-28.2566,-27.6333,-25.0656,-27.8158
15.5609,9.65403,1.51202,-2.77553,-10.228,-10.3392,-13.8487,-14.114,-16.9407,-18.125,-19.5789,-22.3871,-24.1925,-22.4536,-23.9867,-23.8293,-23.835,-26.5663,-27.235,-27.7858,-26.4536,-28.1153,-29.7761,-31.7212,-29.2295,-28.1719,-27.9154,-29.5763,-28.2277,-25.6055,-26.0697,-31.0769,-30.146,-30.482,-32.8878,-31.3303,-29.2617,-28.3253,-25.4582,-28.5283
7.00012,4.50166,-2.16768,-5.6925,-9.88564,-12.5085,-14.7696,-15.6226,-18.6249,-19.5722,-20.7919,-23.6999,-24.4984,-23.8721,-25.2006,-25.0858,-25.8816,-27.8936,-29.0098,-29.6869,-29.2029,-30.7911,-32.3338,-33.8869,-31.4595,-30.8734,-31.5266,-33.8411,-33.113,-30.3177,-30.518,-37.3249,-36.0021,-35.8813,-37.667,-36.4004,-34.7804,-33.8801,-30.6279,-34.0565
8.42753,4.02531,-9.2374,-5.43334,-6.31776,-11.9784,-14.3703,-15.9858,-19.0131,-18.5297,-20.4991,-22.2291,-21.1776,-22.4391,-24.5856,-23.2125,-24.686,-25.0647,-27.4455,-28.3148,-28.4073,-27.7151,-28.2615,-30.5695,-27.8015,-29.286,-30.3377,-29.3877,-29.065,-24.7255,-24.2493,-31.9411,-33.5656,-34.425,-33.7469,-32.6398,-31.8232,-29.2119,-26.5185,-30.5087
13.3555,6.25421,-3.03566,-5.7647,-8.45646,-14.7931,-16.4363,-18.4158,-21.9664,-21.6311,-22.3703,-22.9853,-22.993,-22.3927,-27.3684,-25.748,-26.1439,-26.161,-25.6823,-29.6348,-27.2978,-27.7139,-29.0782,-29.878,-26.7084,-29.1072,-29.5023,-27.9707,-26.7877,-22.6073,-22.5179,-28.5102,-29.9729,-30.8518,-31.0387,-29.6962,-28.7335,-27.7987,-24.7359,-28.1832
11.5151,4.8582,-0.540048,-3.84862,-10.9113,-13.6259,-16.036,-19.5455,-18.2179,-19.8169,-20.8101,-22.2056,-22.4382,-23.9172,-26.9079,-24.9087,-26.3827,-25.92,-25.9617,-29.5345,-28.5314,-28.8129,-29.557,-30.0429,-28.9875,-28.9693,-28.9227,-29.2653,-28.82,-22.7946,-23.3812,-28.8638,-30.7975,-31.4193,-32.3229,-31.0352,-30.1261,-29.3479,-26.0949,-29.6668
4.11116,0.189956,-3.57156,-7.00904,-13.6323,-14.5062,-17.553,-20.4242,-19.8683,-21.0301,-22.1925,-24.1068,-24.1257,-25.7649,-27.0552,-27.6402,-30.6092,-29.8157,-31.4315,-32.5204,-31.0925,-31.2767,-32.8852,-34.4439,-34.4689,-33.6561,-34.2604,-34.6723,-34.7323,-29.8254,-30.1629,-33.5635,-35.2171,-36.8948,-36.7883,-36.0478,-36.6123,-34.4932,-33.1392,-37.2061
12.3442,6.53658,0.951606,-6.41494,-13.0189,-10.133,-13.944,-16.1796,-20.0483,-18.3144,-21.6896,-24.3593,-24.585,-24.7952,-23.1363,-26.1672,-30.0203,-27.8236,-27.6964,-29.2412,-26.923,-28.0887,-31.1344,-31.8652,-29.7544,-30.0941,-31.2831,-30.0464,-30.6931,-26.8955,-24.6947,-28.9956,-30.8743,-33.8941,-31.0562,-31.1189,-31.4373,-28.8814,-27.2415,-32.153
13.1079,5.20845,-0.0434741,-2.87621,-10.3504,-9.63589,-13.4824,-17.5248,-21.0758,-17.9161,-24.2305,-22.1351,-27.257,-26.842,-25.0131,-27.4664,-29.6103,-27.9853,-27.9736,-30.2994,-28.1588,-28.5769,-30.6565,-29.642,-28.612,-28.4316,-27.3262,-28.4117,-27.7922,-24.2241,-23.3254,-27.3889,-29.697,-31.9579,-30.509,-29.4765,-28.8147,-27.2337,-24.8384,-29.4273
8.79201,3.12654,-4.65264,-6.22838,-10.145,-10.7144,-13.1885,-15.386,-18.6249,-20.09,-20.8352,-19.8125,-24.9976,-26.2668,-25.2472,-27.6021,-33.0806,-28.5785,-29.6746,-31.4677,-29.9575,-31.7143,-31.8208,-30.5525,-29.0549,-30.6723,-28.0939,-30.6263,-28.0033,-24.433,-25.3282,-29.1315,-31.9089,-33.1551,-31.6075,-30.6598,-29.5827,-29.0999,-25.5519,-30.4437
0.918888,-1.65915,-8.36007,-13.4821,-15.6826,-16.7109,-17.0976,-17.5234,-21.3953,-24.1719,-23.1001,-24.299,-26.7019,-28.5639,-28.9023,-31.2291,-35.5688,-32.1418,-33.6732,-33.4319,-32.894,-35.9152,-34.5738,-35.0494,-34.6824,-36.6073,-35.4758,-36.8561,-33.2073,-31.0046,-32.1743,-35.5063,-39.059,-39.5222,-37.0324,-36.4289,-35.7406,-35.4913,-32.1604,-35.6549
6.1949,5.33961,-0.974939,-11.4607,-14.7398,-14.7433,-16.1354,-17.095,-22.111,-23.2185,-22.4348,-24.6019,-25.94,-26.9728,-26.9595,-30.7596,-30.814,-27.9939,-29.4042,-29.7922,-30.4289,-31.0624,-29.4184,-31.3536,-31.9512,-30.9599,-30.845,-31.1066,-29.937,-25.7138,-26.5556,-30.0254,-32.9686,-34.6307,-33.1172,-31.3739,-32.1766,-31.977,-28.2355,-31.403
8.70192,4.21232,-1.10723,-10.3593,-12.3265,-9.12919,-13.7984,-19.4951,-20.5601,-23.0136,-22.0981,-26.7986,-27.6034,-29.1488,-28.0709,-29.2139,-28.1347,-25.7323,-26.8347,-28.3944,-30.3008,-30.2499,-29.1425,-29.6722,-28.0188,-28.2866,-27.3134,-28.1437,-28.4897,-23.0503,-23.1687,-26.7482,-29.1784,-31.5969,-30.1509,-29.0946,-29.141,-28.6172,-25.4722,-28.4319
4.00843,-1.58942,-4.43973,-14.6505,-15.0737,-12.8591,-15.8413,-26.2404,-22.4143,-23.0752,-24.6552,-30.1156,-29.4644,-31.0061,-29.7552,-30.5961,-29.0381,-28.1571,-29.7561,-31.3632,-33.6161,-34.5317,-32.942,-31.3968,-27.5017,-28.1604,-28.3598,-29.1515,-30.8665,-25.1681,-24.7061,-29.8094,-31.1661,-32.6674,-33.1741,-31.5936,-30.459,-29.7515,-26.6426,-29.7869
-1.7006,-7.13523,-12.1714,-21.0899,-23.8227,-29.1252,-27.9445,-33.1445,-29.9089,-29.7582,-30.937,-37.0758,-37.2053,-36.0534,-34.3685,-34.9202,-37.7482,-36.5187,-35.559,-37.9115,-40.2269,-42.8237,-37.9896,-37.2608,-33.47,-34.4072,-36.1224,-36.2338,-37.1152,-32.9349,-31.5555,-37.6369,-37.9281,-38.7686,-39.711,-37.417,-36.5253,-36.5739,-32.5453,-36.6676
10.3578,4.2439,-9.58258,-10.8308,-20.102,-26.0943,-23.9704,-23.0214,-21.9171,-21.6161,-24.6664,-30.0568,-32.0352,-28.5379,-27.4889,-29.8812,-31.5395,-32.5597,-30.781,-33.6194,-32.2347,-33.37,-29.9798,-30.1749,-31.7996,-31.9285,-31.6272,-32.0737,-29.6724,-26.3813,-26.8721,-32.0484,-32.5331,-34.5752,-32.7095,-31.8129,-31.6914,-30.4351,-28.1324,-31.2208
13.6183,5.15968,-7.25197,-7.91297,-16.2866,-18.4928,-18.5185,-18.6828,-20.6106,-20.7512,-23.1214,-26.4273,-27.0516,-25.3572,-25.0258,-27.6783,-26.1157,-28.6849,-27.1579,-31.096,-29.4799,-29.1229,-27.3494,-28.9433,-30.427,-29.3168,-29.1794,-30.0226,-27.2349,-22.4229,-24.176,-28.9889,-30.7678,-31.3919,-30.7613,-29.6606,-29.8837,-27.4161,-24.9456,-28.1082
10.1763,1.72619,-6.92409,-6.5935,-13.1014,-12.7223,-17.2752,-15.3592,-22.5635,-21.3319,-23.3544,-27.2293,-27.5088,-26.0982,-24.1001,-26.4852,-26.1248,-29.4546,-29.0044,-30.6105,-30.4024,-28.9791,-29.342,-30.8964,-30.3018,-29.085,-29.3542,-29.5974,-28.8874,-23.9703,-26.558,-29.9826,-31.4869,-33.2508,-32.661,-31.5938,-31.3132,-28.5731,-25.531,-28.9336
1.13579,-2.41734,-7.53815,-10.3306,-15.0931,-15.8733,-19.5996,-19.1846,-24.2017,-24.4092,-26.3486,-28.901,-30.9125,-29.8733,-29.0309,-30.4574,-31.3313,-33.2946,-35.0332,-34.5865,-34.7823,-33.7864,-34.6547,-35.7894,-33.8776,-34.5752,-34.4798,-34.4022,-33.6525,-30.5741,-31.9439,-36.3528,-37.3952,-39.1001,-38.0417,-37.6069,-36.8636,-35.2666,-33.2371,-36.1145
4.80972,2.38221,-4.54038,-10.2484,-17.4068,-18.382,-21.4275,-21.8355,-20.2271,-23.6825,-25.0109,-25.2387,-25.976,-26.1488,-30.4857,-29.526,-27.1599,-28.2103,-31.171,-31.0902,-30.9494,-30.8593,-30.8908,-32.9714,-29.8418,-31.3095,-31.9309,-29.6838,-27.9082,-25.3082,-24.0794,-31.1353,-32.1575,-32.1494,-32.308,-31.7843,-31.6554,-31.2055,-27.5963,-30.6083
8.72389,3.20466,-7.01034,-10.989,-13.605,-11.5571,-13.5622,-21.0745,-22.9901,-22.813,-25.415,-25.777,-24.5273,-24.2863,-28.9722,-29.9514,-26.7033,-27.3175,-31.0655,-29.7584,-29.1748,-27.8796,-29.2357,-30.1445,-28.1005,-29.1848,-28.6591,-28.6286,-26.2581,-22.8717,-22.7923,-27.9828,-29.7409,-29.1188,-29.3731,-28.7931,-28.7631,-29.0207,-24.2647,-28.2893
8.23489,4.29306,-4.96134,-7.40908,-10.405,-9.24614,-11.6411,-17.764,-20.0547,-19.0039,-20.2359,-23.9077,-22.7445,-23.3354,-25.3347,-25.2308,-26.5354,-26.6407,-29.1456,-28.7506,-29.607,-29.793,-29.939,-29.7884,-29.3353,-29.7457,-28.9877,-29.5219,-26.6294,-22.7221,-23.8239,-28.3898,-30.6095,-30.399,-30.295,-30.4751,-29.7976,-29.1726,-24.8185,-31.0178
1.84353,-0.22329,-5.60395,-8.66155,-11.8928,-14.1631,-15.7271,-18.6225,-18.3138,-20.2335,-21.8916,-24.1862,-24.5448,-24.986,-25.6267,-26.4416,-28.4954,-29.0465,-30.3491,-31.479,-32.0078,-31.9995,-31.979,-33.0064,-33.6213,-33.775,-34.8169,-34.3388,-32.4551,-29.7691,-30.6579,-33.3912,-36.01,-35.7931,-36.2187,-37.2183,-35.7142,-33.861,-31.226,-37.674
7.97869,3.89267,-5.88196,-7.78378,-7.31753,-10.9896,-13.5277,-17.6018,-12.6943,-17.9539,-21.6219,-21.2365,-21.2545,-20.6129,-22.5605,-25.777,-28.5324,-26.8678,-27.7571,-29.1587,-29.7681,-28.5393,-29.4061,-29.8993,-30.6009,-32.3792,-32.8409,-33.6915,-29.3528,-26.3252,-26.103,-31.7778,-32.6735,-32.026,-32.0238,-34.1816,-32.5396,-29.3264,-26.9159,-31.9641
9.42929,3.96342,-3.54727,-10.9402,-8.72845,-10.3568,-14.4553,-17.3447,-15.4795,-20.6911,-23.7004,-23.0798,-23.5837,-20.976,-23.1814,-27.2804,-28.8032,-27.6102,-29.3366,-29.7898,-31.0041,-29.6177,-29.4743,-30.1099,-29.6574,-31.714,-30.2588,-29.7449,-27.6042,-23.4987,-22.3009,-29.0932,-30.6334,-29.3622,-30.6083,-30.6001,-30.0003,-27.5664,-24.4741,-28.584
2.98803,0.809694,0.0142713,-8.01284,-12.3314,-14.4939,-12.8779,-16.45,-21.9715,-23.1098,-22.3438,-26.2899,-26.8865,-25.4205,-25.6571,-26.1831,-28.1042,-28.9353,-30.8089,-32.6882,-31.243,-30.6438,-29.5475,-30.359,-31.3133,-33.6189,-29.7858,-29.9923,-29.2357,-24.7446,-23.2123,-29.1022,-32.9874,-30.6756,-32.6051,-31.5622,-30.5536,-29.0853,-26.5882,-30.3264
-5.4693,-3.91151,-4.47683,-9.40854,-13.7655,-16.9124,-16.8989,-19.7091,-26.5018,-26.8845,-25.8466,-31.0923,-30.5584,-32.2492,-32.4904,-29.855,-31.0527,-33.2092,-33.5387,-37.4395,-35.236,-36.1346,-35.5489,-34.3359,-35.0317,-38.3988,-35.1355,-36.5366,-36.2503,-30.0664,-29.2908,-35.0186,-39.4112,-37.8595,-38.4272,-37.3198,-36.9374,-35.68,-33.4989,-37.3123
0.859156,-0.990425,-6.76573,-6.33202,-10.3934,-21.9028,-20.1531,-16.5158,-22.1283,-25.8821,-24.3743,-27.5395,-26.1995,-26.7153,-28.7735,-32.1597,-26.9556,-29.1965,-27.908,-34.8059,-32.5306,-32.845,-31.5378,-30.0746,-31.5248,-32.3333,-31.754,-32.1184,-31.1772,-27.5519,-27.3863,-31.0111,-34.7615,-33.8534,-33.6898,-32.7199,-31.4334,-31.0491,-27.8481,-31.9871
3.35606,1.21793,-2.28756,-6.59308,-11.4495,-17.3655,-16.8202,-16.7323,-18.147,-19.7972,-21.0225,-25.8908,-23.7295,-24.283,-25.4172,-28.8849,-26.9186,-26.1983,-28.149,-28.7356,-28.907,-31.1101,-29.5715,-27.9975,-28.8974,-29.0698,-29.7514,-29.5623,-26.684,-23.8206,-24.18,-27.5977,-30.5806,-29.4778,-30.0283,-30.1233,-30.0897,-27.8528,-24.9934,-28.5914
3.62189,3.2361,0.232927,-7.69229,-15.0879,-16.6251,-16.4351,-22.8693,-18.8235,-20.2597,-22.8311,-23.345,-26.1149,-24.5123,-25.0674,-26.3292,-28.1095,-28.166,-29.2036,-27.49,-29.1678,-32.316,-31.0967,-30.207,-30.0923,-30.3428,-32.0319,-30.8888,-27.2984,-24.2821,-24.6739,-28.6799,-31.6101,-30.4944,-30.6369,-30.7995,-32.0744,-29.0289,-26.7215,-29.9369
-0.993504,-1.15012,-4.63298,-10.1663,-16.6707,-18.4486,-17.9695,-24.3064,-23.996,-23.7516,-25.7677,-26.422,-29.3162,-27.1914,-28.1859,-30.0297,-30.6914,-32.4789,-33.7477,-31.6642,-32.8511,-35.5075,-35.5888,-34.8763,-34.9772,-36.1007,-37.1706,-35.824,-33.087,-30.6764,-30.6649,-35.6585,-38.6667,-37.4973,-36.8975,-36.1422,-38.9013,-35.3341,-33.2395,-36.3557
4.52534,0.330193,-2.51527,-9.168,-13.7809,-13.1734,-12.0933,-19.1276,-16.6681,-18.4489,-23.4774,-27.8451,-27.6334,-25.4288,-27.9965,-31.4647,-29.2963,-28.0266,-29.7773,-27.4564,-29.1849,-31.983,-30.7989,-30.4426,-30.2004,-32.3801,-30.6963,-30.0778,-31.1679,-24.6802,-25.1433,-31.1828,-33.711,-32.7089,-33.9011,-31.0318,-31.4521,-30.1051,-27.8894,-30.8336
6.01363,3.37727,-2.47444,-6.24945,-15.1722,-16.2127,-15.4559,-18.8892,-12.7591,-18.8149,-23.5099,-24.0803,-25.3194,-23.8316,-28.1416,-29.9052,-28.1932,-27.3155,-27.1114,-28.7074,-28.8793,-30.9423,-30.7357,-29.3213,-27.68,-28.8573,-30.4569,-28.6002,-28.5814,-22.687,-22.3007,-28.1648,-30.2512,-30.7656,-30.8831,-29.1237,-28.8159,-28.065,-25.9931,-28.5259
9.72027,4.68953,-5.02043,-6.75957,-17.5888,-18.2482,-23.5574,-19.8301,-15.1811,-17.4563,-22.5598,-22.9311,-23.989,-21.7619,-25.2314,-28.1359,-27.6061,-28.2024,-28.1583,-30.0076,-28.1513,-30.4808,-32.2275,-30.9839,-29.4141,-28.9085,-31.8432,-28.7809,-29.2485,-25.3137,-24.4873,-30.3042,-32.3663,-32.1669,-31.4131,-31.0142,-31.398,-29.8737,-27.3544,-29.4898
4.51471,0.195402,-7.82881,-10.8073,-14.5407,-17.9275,-22.3093,-22.3819,-19.6204,-19.6136,-25.3757,-27.2233,-25.631,-24.5799,-27.4891,-29.5556,-30.8203,-31.6419,-31.1274,-32.0185,-30.9535,-33.2204,-35.5472,-35.8267,-34.7589,-35.1595,-36.4723,-33.5853,-33.6191,-31.3963,-30.2122,-36.4905,-39.395,-37.925,-37.2894,-38.0327,-36.9304,-36.3098,-34.2615,-35.0396
9.28426,4.55594,-12.5061,-6.25829,-8.59629,-13.1156,-17.151,-19.0135,-16.1048,-16.2502,-21.2668,-23.7834,-21.1658,-23.4991,-25.5921,-24.1978,-27.996,-28.8844,-27.6408,-28.4642,-29.6925,-30.1719,-33.5311,-32.6151,-27.8739,-31.1915,-33.5875,-29.5764,-28.0222,-24.2122,-25.1008,-30.2188,-33.5528,-32.2134,-32.907,-33.3829,-30.9828,-31.7547,-27.5916,-31.496
13.1012,8.60664,-5.96431,-7.56757,-10.1666,-14.2447,-14.732,-16.8962,-16.6182,-18.8684,-23.1013,-24.4993,-23.2047,-24.4132,-27.1311,-24.5355,-26.6863,-28.9531,-26.584,-26.8244,-29.7444,-30.0348,-32.8394,-30.4687,-26.2556,-28.8481,-28.8307,-27.1262,-26.7354,-21.7081,-23.2399,-28.4482,-29.4816,-29.2703,-30.3946,-30.9868,-28.8781,-28.8583,-25.1737,-28.7446
9.85007,5.89516,-3.51662,-8.96357,-12.2705,-17.0377,-14.7828,-16.0687,-16.1981,-19.1076,-21.2109,-26.6487,-26.3045,-25.329,-28.7035,-27.9028,-27.8933,-29.7379,-28.8188,-27.9864,-28.4668,-29.1801,-30.1656,-28.9495,-27.6881,-29.2337,-29.4487,-28.2464,-29.0132,-23.0393,-23.4678,-28.8363,-29.3943,-30.3503,-33.1963,-32.7478,-30.4327,-29.5628,-26.5654,-29.9468
0.632677,-2.41467,-8.04384,-12.1977,-15.2743,-17.2949,-18.8311,-21.1615,-19.6254,-22.6286,-23.4519,-27.6181,-28.2717,-28.5767,-29.4313,-30.8284,-31.7337,-32.4036,-31.2642,-32.0062,-32.3291,-33.3573,-33.9487,-33.8316,-33.9311,-34.1412,-35.8117,-34.0746,-33.8628,-29.8403,-29.4636,-34.0062,-35.8906,-37.5143,-40.2056,-38.0255,-36.5424,-34.672,-32.4822,-36.2178
11.0218,7.08697,-1.85052,-10.5352,-12.7614,-11.1483,-16.4392,-23.9981,-19.8365,-23.3282,-22.9199,-24.3257,-23.9014,-25.4345,-24.4669,-26.3764,-29.059,-27.5927,-27.4938,-27.3939,-31.1648,-31.911,-31.695,-31.0857,-32.4786,-31.3375,-33.1594,-31.8051,-26.307,-27.2625,-25.9932,-30.1109,-34.0912,-33.7165,-33.7565,-31.7822,-30.6016,-30.4416,-28.2715,-32.2997
16.2504,9.18976,-0.95611,-7.08615,-8.66221,-11.6645,-15.3273,-21.3435,-17.8965,-20.0571,-23.9364,-25.7199,-23.5195,-24.2306,-24.6238,-27.2107,-27.1103,-27.8626,-27.1591,-27.1559,-29.6458,-30.076,-31.726,-29.5441,-27.583,-27.8949,-28.483,-28.1736,-24.9608,-23.233,-22.4621,-26.7902,-30.7487,-30.0975,-29.6753,-29.4816,-28.5362,-27.9758,-25.4559,-27.6619
14.5537,9.54731,1.78995,-4.48371,-6.6974,-10.9774,-12.1272,-15.777,-14.8122,-18.0236,-19.5199,-22.0505,-20.856,-22.4687,-24.6115,-25.2176,-23.6448,-25.4569,-26.2073,-28.8298,-27.7411,-27.9251,-30.9434,-28.555,-25.6819,-29.1585,-27.9873,-28.7204,-28.1308,-23.765,-23.7899,-27.1791,-31.1377,-31.1191,-30.444,-30.4825,-30.9414,-29.6693,-25.5699,-27.6987
6.46204,4.70812,-0.41202,-5.48035,-9.09234,-12.0814,-13.3573,-15.554,-16.4188,-19.6258,-20.6584,-22.8246,-22.5593,-23.3834,-25.4359,-25.5566,-25.6226,-26.6905,-28.084,-30.7922,-30.3097,-31.1241,-32.5323,-31.412,-29.5612,-33.5539,-32.6809,-32.8669,-32.6784,-29.8034,-31.4666,-32.416,-35.4287,-35.8946,-37.1649,-35.4219,-36.1273,-35.2729,-31.3413,-33.7813
11.05,6.50344,-1.4394,-2.75781,-12.1999,-10.3245,-11.784,-12.5922,-14.7058,-17.3878,-19.1452,-23.0091,-22.9855,-21.0319,-22.7509,-22.716,-25.2431,-26.3458,-26.8044,-28.5878,-29.6867,-29.4878,-29.2594,-32.0936,-30.3847,-29.7392,-30.605,-28.9369,-27.1416,-22.7467,-23.6141,-27.7404,-29.3146,-31.205,-32.5328,-31.921,-31.0845,-29.9623,-26.9461,-31.3566
13.1595,6.68812,-3.13646,-4.7243,-11.9823,-10.9847,-13.3604,-14.6779,-18.2659,-19.6299,-21.5758,-25.4305,-26.0382,-22.5376,-24.9928,-25.8499,-25.6175,-28.7502,-27.5782,-28.6997,-30.5623,-31.2643,-29.8051,-30.6581,-28.7312,-27.2367,-28.6948,-28.2864,-26.0508,-18.2426,-17.3835,-24.3437,-27.5908,-28.7327,-30.1373,-29.8914,-28.1992,-27.6816,-24.878,-28.3085
11.2452,2.80527,-7.10897,-6.1832,-8.14742,-10.2223,-14.6172,-13.7771,-22.8989,-19.9279,-19.2698,-22.219,-24.269,-24.7015,-23.6749,-26.8053,-28.3189,-29.7265,-27.1749,-29.3184,-29.1741,-27.8878,-30.3177,-29.9566,-29.1186,-28.4847,-29.2737,-30.6007,-26.5785,-17.5098,-15.7737,-25.3225,-29.7023,-30.1665,-29.5739,-30.1927,-28.773,-29.4494,-25.579,-28.2515
5.28468,0.449756,-7.16781,-9.02775,-10.2529,-13.7241,-16.9722,-17.6241,-23.8495,-22.9358,-21.3177,-24.2759,-26.4792,-28.2393,-26.4185,-29.2929,-32.8177,-33.075,-30.1893,-32.8618,-32.3589,-30.3356,-33.8471,-34.5592,-34.1965,-34.1688,-34.8259,-35.226,-30.7304,-23.2147,-20.8306,-32.2825,-36.0767,-36.617,-34.9509,-35.3117,-34.6157,-35.0815,-31.0339,-34.5008
12.2918,6.2641,-1.3225,-11.4112,-10.9594,-10.7148,-12.2576,-18.788,-18.1912,-22.2444,-18.869,-23.3636,-26.3774,-24.3371,-25.9169,-29.1466,-29.4524,-28.9441,-28.2787,-29.6415,-31.7105,-31.9009,-29.4787,-31.6282,-30.2587,-30.9966,-30.0131,-29.7236,-30.8778,-21.7567,-21.8448,-27.6628,-32.0981,-31.7425,-30.7463,-31.2947,-33.0587,-30.3392,-28.0954,-32.0285
15.0244,6.70423,-1.10457,-10.5358,-13.2982,-11.8847,-13.6244,-17.4615,-15.5233,-21.4007,-20.3535,-24.1478,-26.1996,-25.6508,-25.1145,-27.4126,-27.8181,-28.0883,-30.0126,-29.068,-29.1874,-29.3935,-28.0539,-30.0736,-27.3469,-28.7313,-26.9574,-26.9474,-27.7182,-20.7613,-20.5261,-26.5859,-29.262,-29.4801,-28.6528,-28.8895,-29.8471,-27.8466,-24.5183,-28.8729
